dataset,scheme,upd_w1,upd_w2,client_search_time_ms,repeat
Wiki,VQNomos,10,523,36.3262,1
Wiki,VQNomos,10,524,37.3893,1
Wiki,VQNomos,10,525,45.1178,1
Wiki,VQNomos,10,526,37.3083,1
Wiki,VQNomos,10,527,47.8296,1
Wiki,VQNomos,10,528,37.8381,1
Wiki,VQNomos,10,529,34.6317,1
Wiki,VQNomos,10,530,45.9675,1
Wiki,VQNomos,10,531,40.1683,1
Wiki,VQNomos,10,532,38.6137,1
Wiki,VQNomos,10,533,59.4967,1
Wiki,VQNomos,10,534,40.218,1
Wiki,VQNomos,10,535,41.0682,1
Wiki,VQNomos,10,536,82.1765,1
Wiki,VQNomos,10,537,65.1735,1
Wiki,VQNomos,10,538,32.6472,1
Wiki,VQNomos,10,539,32.7285,1
Wiki,VQNomos,10,540,35.1562,1
Wiki,VQNomos,10,541,35.5473,1
Wiki,VQNomos,10,542,43.1223,1
Wiki,VQNomos,10,543,49.7165,1
Wiki,VQNomos,10,544,33.1175,1
Wiki,VQNomos,10,545,35.4622,1
Wiki,VQNomos,10,546,38.1521,1
Wiki,VQNomos,10,547,34.8279,1
Wiki,VQNomos,10,548,36.5225,1
Wiki,VQNomos,10,549,44.0286,1
Wiki,VQNomos,10,550,38.1013,1
Wiki,VQNomos,10,551,35.3445,1
Wiki,VQNomos,10,552,36.2675,1
Wiki,VQNomos,10,553,36.9918,1
Wiki,VQNomos,10,554,36.1964,1
Wiki,VQNomos,10,555,35.9654,1
Wiki,VQNomos,10,556,34.079,1
Wiki,VQNomos,10,557,36.2443,1
Wiki,VQNomos,10,558,38.9414,1
Wiki,VQNomos,10,559,38.6135,1
Wiki,VQNomos,10,560,38.1534,1
Wiki,VQNomos,10,561,37.5792,1
Wiki,VQNomos,10,562,34.4973,1
Wiki,VQNomos,10,563,39.2226,1
Wiki,VQNomos,10,564,35.3038,1
Wiki,VQNomos,10,565,40.522,1
Wiki,VQNomos,10,566,47.8725,1
Wiki,VQNomos,10,567,64.1471,1
Wiki,VQNomos,10,568,85.6182,1
Wiki,VQNomos,10,569,46.3774,1
Wiki,VQNomos,10,570,39.4981,1
Wiki,VQNomos,10,571,37.9233,1
Wiki,VQNomos,10,572,35.137,1
Wiki,VQNomos,10,573,34.2264,1
Wiki,VQNomos,10,574,33.4076,1
Wiki,VQNomos,10,575,34.4436,1
Wiki,VQNomos,10,576,33.8707,1
Wiki,VQNomos,10,577,36.2833,1
Wiki,VQNomos,10,578,33.3599,1
Wiki,VQNomos,10,579,47.1999,1
Wiki,VQNomos,10,580,34.6636,1
Wiki,VQNomos,10,581,33.4337,1
Wiki,VQNomos,10,582,39.4413,1
Wiki,VQNomos,10,583,44.9336,1
Wiki,VQNomos,10,584,34.1796,1
Wiki,VQNomos,10,585,33.3042,1
Wiki,VQNomos,10,586,33.5858,1
Wiki,VQNomos,10,587,34.6193,1
Wiki,VQNomos,10,588,33.4925,1
Wiki,VQNomos,10,589,33.1572,1
Wiki,VQNomos,10,590,33.2148,1
Wiki,VQNomos,10,591,31.9156,1
Wiki,VQNomos,10,592,31.8611,1
Wiki,VQNomos,10,593,33.6756,1
Wiki,VQNomos,10,594,31.3904,1
Wiki,VQNomos,10,595,31.321,1
Wiki,VQNomos,10,596,31.4145,1
Wiki,VQNomos,10,597,31.8514,1
Wiki,VQNomos,10,598,31.2965,1
Wiki,VQNomos,10,599,31.187,1
Wiki,VQNomos,10,600,33.4762,1
Wiki,VQNomos,10,601,34.1999,1
Wiki,VQNomos,10,602,32.2283,1
Wiki,VQNomos,10,603,31.6934,1
Wiki,VQNomos,10,604,35.4156,1
Wiki,VQNomos,10,605,31.8022,1
Wiki,VQNomos,10,606,33.6242,1
Wiki,VQNomos,10,607,43.103,1
Wiki,VQNomos,10,608,32.6479,1
Wiki,VQNomos,10,609,32.4185,1
Wiki,VQNomos,10,610,32.0669,1
Wiki,VQNomos,10,611,38.0289,1
Wiki,VQNomos,10,612,31.2814,1
Wiki,VQNomos,10,613,31.7865,1
Wiki,VQNomos,10,614,41.7313,1
Wiki,VQNomos,10,615,33.2698,1
Wiki,VQNomos,10,616,37.8423,1
Wiki,VQNomos,10,617,33.8477,1
Wiki,VQNomos,10,618,31.771,1
Wiki,VQNomos,10,619,41.9145,1
Wiki,VQNomos,10,620,39.2992,1
Wiki,VQNomos,10,621,32.7932,1
Wiki,VQNomos,10,622,31.1815,1
